85307,28716,"918918,6,0x8311646384eb65a92095fe7f74dea077be9a850c2f4c5be45146ad340e2549f7,28715,0x1b41dff838043578538eac4b3ae63e3ec7af663682acde21a156a0cd29050215,28716,0xf4a1753603b00f6b9ce28e421a45b3ebda6e792f18db1f72540e94af680cb337","918918,6,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7,28713,0x2e9da2ff1098dba4c3b34f16a6e4ec00b6c76f62a0d87e8a1ed5411676c0ce7f,28716,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7"
20085,28716,"918918,15,0x8311646384eb65a92095fe7f74dea077be9a850c2f4c5be45146ad340e2549f7,28715,0x1b41dff838043578538eac4b3ae63e3ec7af663682acde21a156a0cd29050215,28716,0xf4a1753603b00f6b9ce28e421a45b3ebda6e792f18db1f72540e94af680cb337","918918,15,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7,28713,0x2e9da2ff1098dba4c3b34f16a6e4ec00b6c76f62a0d87e8a1ed5411676c0ce7f,28716,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7"
14939,28716,"918917,26,0x16bf4ca46d6688760b73c33773a9ddfa69acfd3c096f5481d99ea39bffb0bf7c,28715,0x1b41dff838043578538eac4b3ae63e3ec7af663682acde21a156a0cd29050215,28716,0xf4a1753603b00f6b9ce28e421a45b3ebda6e792f18db1f72540e94af680cb337","918917,26,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7,28713,0x2e9da2ff1098dba4c3b34f16a6e4ec00b6c76f62a0d87e8a1ed5411676c0ce7f,28716,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7"
30423,28716,"918917,26,0x16bf4ca46d6688760b73c33773a9ddfa69acfd3c096f5481d99ea39bffb0bf7c,28715,0x1b41dff838043578538eac4b3ae63e3ec7af663682acde21a156a0cd29050215,28716,0xf4a1753603b00f6b9ce28e421a45b3ebda6e792f18db1f72540e94af680cb337","918917,26,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7,28713,0x2e9da2ff1098dba4c3b34f16a6e4ec00b6c76f62a0d87e8a1ed5411676c0ce7f,28716,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7"
29270,28716,"918917,7,0x16bf4ca46d6688760b73c33773a9ddfa69acfd3c096f5481d99ea39bffb0bf7c,28715,0x1b41dff838043578538eac4b3ae63e3ec7af663682acde21a156a0cd29050215,28716,0xf4a1753603b00f6b9ce28e421a45b3ebda6e792f18db1f72540e94af680cb337","918917,7,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7,28713,0x2e9da2ff1098dba4c3b34f16a6e4ec00b6c76f62a0d87e8a1ed5411676c0ce7f,28716,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7"
93502,28716,"918917,7,0x16bf4ca46d6688760b73c33773a9ddfa69acfd3c096f5481d99ea39bffb0bf7c,28715,0x1b41dff838043578538eac4b3ae63e3ec7af663682acde21a156a0cd29050215,28716,0xf4a1753603b00f6b9ce28e421a45b3ebda6e792f18db1f72540e94af680cb337","918917,7,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7,28713,0x2e9da2ff1098dba4c3b34f16a6e4ec00b6c76f62a0d87e8a1ed5411676c0ce7f,28716,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7"
41924,28716,"918917,11,0x16bf4ca46d6688760b73c33773a9ddfa69acfd3c096f5481d99ea39bffb0bf7c,28715,0x1b41dff838043578538eac4b3ae63e3ec7af663682acde21a156a0cd29050215,28716,0xf4a1753603b00f6b9ce28e421a45b3ebda6e792f18db1f72540e94af680cb337","918917,11,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7,28713,0x2e9da2ff1098dba4c3b34f16a6e4ec00b6c76f62a0d87e8a1ed5411676c0ce7f,28716,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7"
39099,28716,"918917,19,0x16bf4ca46d6688760b73c33773a9ddfa69acfd3c096f5481d99ea39bffb0bf7c,28715,0x1b41dff838043578538eac4b3ae63e3ec7af663682acde21a156a0cd29050215,28716,0xf4a1753603b00f6b9ce28e421a45b3ebda6e792f18db1f72540e94af680cb337","918917,19,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7,28713,0x2e9da2ff1098dba4c3b34f16a6e4ec00b6c76f62a0d87e8a1ed5411676c0ce7f,28716,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7"
10740,28716,"918917,4,0x16bf4ca46d6688760b73c33773a9ddfa69acfd3c096f5481d99ea39bffb0bf7c,28715,0x1b41dff838043578538eac4b3ae63e3ec7af663682acde21a156a0cd29050215,28716,0xf4a1753603b00f6b9ce28e421a45b3ebda6e792f18db1f72540e94af680cb337","918917,4,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7,28713,0x2e9da2ff1098dba4c3b34f16a6e4ec00b6c76f62a0d87e8a1ed5411676c0ce7f,28716,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7"
96312,28716,"918917,9,0x16bf4ca46d6688760b73c33773a9ddfa69acfd3c096f5481d99ea39bffb0bf7c,28715,0x1b41dff838043578538eac4b3ae63e3ec7af663682acde21a156a0cd29050215,28716,0xf4a1753603b00f6b9ce28e421a45b3ebda6e792f18db1f72540e94af680cb337","918917,9,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7,28713,0x2e9da2ff1098dba4c3b34f16a6e4ec00b6c76f62a0d87e8a1ed5411676c0ce7f,28716,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7"
68839,28716,"918917,14,0x16bf4ca46d6688760b73c33773a9ddfa69acfd3c096f5481d99ea39bffb0bf7c,28715,0x1b41dff838043578538eac4b3ae63e3ec7af663682acde21a156a0cd29050215,28716,0xf4a1753603b00f6b9ce28e421a45b3ebda6e792f18db1f72540e94af680cb337","918917,14,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7,28713,0x2e9da2ff1098dba4c3b34f16a6e4ec00b6c76f62a0d87e8a1ed5411676c0ce7f,28716,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7"
19708,28716,"918917,8,0x16bf4ca46d6688760b73c33773a9ddfa69acfd3c096f5481d99ea39bffb0bf7c,28715,0x1b41dff838043578538eac4b3ae63e3ec7af663682acde21a156a0cd29050215,28716,0xf4a1753603b00f6b9ce28e421a45b3ebda6e792f18db1f72540e94af680cb337","918917,8,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7,28713,0x2e9da2ff1098dba4c3b34f16a6e4ec00b6c76f62a0d87e8a1ed5411676c0ce7f,28716,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7"
39283,28716,"918916,16,0x71d08baba8f8ab259b84886f4a0fbf37e8c3026f111ef6580ea204d1aaeae91e,28715,0x1b41dff838043578538eac4b3ae63e3ec7af663682acde21a156a0cd29050215,28716,0xf4a1753603b00f6b9ce28e421a45b3ebda6e792f18db1f72540e94af680cb337","918916,16,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7,28713,0x2e9da2ff1098dba4c3b34f16a6e4ec00b6c76f62a0d87e8a1ed5411676c0ce7f,28716,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7"
34574,28716,"918916,16,0x71d08baba8f8ab259b84886f4a0fbf37e8c3026f111ef6580ea204d1aaeae91e,28715,0x1b41dff838043578538eac4b3ae63e3ec7af663682acde21a156a0cd29050215,28716,0xf4a1753603b00f6b9ce28e421a45b3ebda6e792f18db1f72540e94af680cb337","918916,16,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7,28713,0x2e9da2ff1098dba4c3b34f16a6e4ec00b6c76f62a0d87e8a1ed5411676c0ce7f,28716,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7"
7412,28716,"918916,1,0x71d08baba8f8ab259b84886f4a0fbf37e8c3026f111ef6580ea204d1aaeae91e,28715,0x1b41dff838043578538eac4b3ae63e3ec7af663682acde21a156a0cd29050215,28716,0xf4a1753603b00f6b9ce28e421a45b3ebda6e792f18db1f72540e94af680cb337","918916,1,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7,28713,0x2e9da2ff1098dba4c3b34f16a6e4ec00b6c76f62a0d87e8a1ed5411676c0ce7f,28716,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7"
111444,28716,"918916,3,0x71d08baba8f8ab259b84886f4a0fbf37e8c3026f111ef6580ea204d1aaeae91e,28715,0x1b41dff838043578538eac4b3ae63e3ec7af663682acde21a156a0cd29050215,28716,0xf4a1753603b00f6b9ce28e421a45b3ebda6e792f18db1f72540e94af680cb337","918916,3,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7,28713,0x2e9da2ff1098dba4c3b34f16a6e4ec00b6c76f62a0d87e8a1ed5411676c0ce7f,28716,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7"
88951,28716,"918916,9,0x71d08baba8f8ab259b84886f4a0fbf37e8c3026f111ef6580ea204d1aaeae91e,28715,0x1b41dff838043578538eac4b3ae63e3ec7af663682acde21a156a0cd29050215,28716,0xf4a1753603b00f6b9ce28e421a45b3ebda6e792f18db1f72540e94af680cb337","918916,9,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7,28713,0x2e9da2ff1098dba4c3b34f16a6e4ec00b6c76f62a0d87e8a1ed5411676c0ce7f,28716,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7"
20172,28716,"918916,0,0x71d08baba8f8ab259b84886f4a0fbf37e8c3026f111ef6580ea204d1aaeae91e,28715,0x1b41dff838043578538eac4b3ae63e3ec7af663682acde21a156a0cd29050215,28716,0xf4a1753603b00f6b9ce28e421a45b3ebda6e792f18db1f72540e94af680cb337","918916,0,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7,28713,0x2e9da2ff1098dba4c3b34f16a6e4ec00b6c76f62a0d87e8a1ed5411676c0ce7f,28716,0x915e29bdc373cfcbd80ba65277f0d8af157958bb24014a527755c034fdbc53c7"
