56290,39619,"1267819,3,0x3c4f25c7eecb5ee35ffca6fe11bbe88c76fb4d53a0819f5afad7dfb1bb1881ab,39618,0x34b77ed76186f884aeff3af111d26cec656706f857e137a1d8b9192cd8e2aaff,39619,0xbfac3b8e502cf4c00ce3ce67f7cee4e03da9c5776d70a38721714255334ad789","1267819,3,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3,39617,0x94c0e6e072d9ac0956cdb3a333551719b26e020e91cc99e3f20cc2280724f2ef,39619,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3"
134694,39619,"1267819,25,0x3c4f25c7eecb5ee35ffca6fe11bbe88c76fb4d53a0819f5afad7dfb1bb1881ab,39618,0x34b77ed76186f884aeff3af111d26cec656706f857e137a1d8b9192cd8e2aaff,39619,0xbfac3b8e502cf4c00ce3ce67f7cee4e03da9c5776d70a38721714255334ad789","1267819,25,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3,39617,0x94c0e6e072d9ac0956cdb3a333551719b26e020e91cc99e3f20cc2280724f2ef,39619,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3"
24067,39619,"1267819,25,0x3c4f25c7eecb5ee35ffca6fe11bbe88c76fb4d53a0819f5afad7dfb1bb1881ab,39618,0x34b77ed76186f884aeff3af111d26cec656706f857e137a1d8b9192cd8e2aaff,39619,0xbfac3b8e502cf4c00ce3ce67f7cee4e03da9c5776d70a38721714255334ad789","1267819,25,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3,39617,0x94c0e6e072d9ac0956cdb3a333551719b26e020e91cc99e3f20cc2280724f2ef,39619,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3"
101381,39619,"1267819,33,0x3c4f25c7eecb5ee35ffca6fe11bbe88c76fb4d53a0819f5afad7dfb1bb1881ab,39618,0x34b77ed76186f884aeff3af111d26cec656706f857e137a1d8b9192cd8e2aaff,39619,0xbfac3b8e502cf4c00ce3ce67f7cee4e03da9c5776d70a38721714255334ad789","1267819,33,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3,39617,0x94c0e6e072d9ac0956cdb3a333551719b26e020e91cc99e3f20cc2280724f2ef,39619,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3"
83731,39619,"1267819,13,0x3c4f25c7eecb5ee35ffca6fe11bbe88c76fb4d53a0819f5afad7dfb1bb1881ab,39618,0x34b77ed76186f884aeff3af111d26cec656706f857e137a1d8b9192cd8e2aaff,39619,0xbfac3b8e502cf4c00ce3ce67f7cee4e03da9c5776d70a38721714255334ad789","1267819,13,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3,39617,0x94c0e6e072d9ac0956cdb3a333551719b26e020e91cc99e3f20cc2280724f2ef,39619,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3"
105510,39619,"1267819,13,0x3c4f25c7eecb5ee35ffca6fe11bbe88c76fb4d53a0819f5afad7dfb1bb1881ab,39618,0x34b77ed76186f884aeff3af111d26cec656706f857e137a1d8b9192cd8e2aaff,39619,0xbfac3b8e502cf4c00ce3ce67f7cee4e03da9c5776d70a38721714255334ad789","1267819,13,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3,39617,0x94c0e6e072d9ac0956cdb3a333551719b26e020e91cc99e3f20cc2280724f2ef,39619,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3"
133070,39619,"1267819,13,0x3c4f25c7eecb5ee35ffca6fe11bbe88c76fb4d53a0819f5afad7dfb1bb1881ab,39618,0x34b77ed76186f884aeff3af111d26cec656706f857e137a1d8b9192cd8e2aaff,39619,0xbfac3b8e502cf4c00ce3ce67f7cee4e03da9c5776d70a38721714255334ad789","1267819,13,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3,39617,0x94c0e6e072d9ac0956cdb3a333551719b26e020e91cc99e3f20cc2280724f2ef,39619,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3"
116508,39619,"1267819,11,0x3c4f25c7eecb5ee35ffca6fe11bbe88c76fb4d53a0819f5afad7dfb1bb1881ab,39618,0x34b77ed76186f884aeff3af111d26cec656706f857e137a1d8b9192cd8e2aaff,39619,0xbfac3b8e502cf4c00ce3ce67f7cee4e03da9c5776d70a38721714255334ad789","1267819,11,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3,39617,0x94c0e6e072d9ac0956cdb3a333551719b26e020e91cc99e3f20cc2280724f2ef,39619,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3"
82903,39619,"1267819,19,0x3c4f25c7eecb5ee35ffca6fe11bbe88c76fb4d53a0819f5afad7dfb1bb1881ab,39618,0x34b77ed76186f884aeff3af111d26cec656706f857e137a1d8b9192cd8e2aaff,39619,0xbfac3b8e502cf4c00ce3ce67f7cee4e03da9c5776d70a38721714255334ad789","1267819,19,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3,39617,0x94c0e6e072d9ac0956cdb3a333551719b26e020e91cc99e3f20cc2280724f2ef,39619,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3"
21735,39619,"1267819,6,0x3c4f25c7eecb5ee35ffca6fe11bbe88c76fb4d53a0819f5afad7dfb1bb1881ab,39618,0x34b77ed76186f884aeff3af111d26cec656706f857e137a1d8b9192cd8e2aaff,39619,0xbfac3b8e502cf4c00ce3ce67f7cee4e03da9c5776d70a38721714255334ad789","1267819,6,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3,39617,0x94c0e6e072d9ac0956cdb3a333551719b26e020e91cc99e3f20cc2280724f2ef,39619,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3"
51460,39619,"1267818,34,0x6658521398f8004e6a3a837c305bfeb469307d81ce46b14e3cfe7ea6ff987de8,39618,0x34b77ed76186f884aeff3af111d26cec656706f857e137a1d8b9192cd8e2aaff,39619,0xbfac3b8e502cf4c00ce3ce67f7cee4e03da9c5776d70a38721714255334ad789","1267818,34,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3,39617,0x94c0e6e072d9ac0956cdb3a333551719b26e020e91cc99e3f20cc2280724f2ef,39619,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3"
9579,39619,"1267818,4,0x6658521398f8004e6a3a837c305bfeb469307d81ce46b14e3cfe7ea6ff987de8,39618,0x34b77ed76186f884aeff3af111d26cec656706f857e137a1d8b9192cd8e2aaff,39619,0xbfac3b8e502cf4c00ce3ce67f7cee4e03da9c5776d70a38721714255334ad789","1267818,4,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3,39617,0x94c0e6e072d9ac0956cdb3a333551719b26e020e91cc99e3f20cc2280724f2ef,39619,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3"
42377,39619,"1267818,4,0x6658521398f8004e6a3a837c305bfeb469307d81ce46b14e3cfe7ea6ff987de8,39618,0x34b77ed76186f884aeff3af111d26cec656706f857e137a1d8b9192cd8e2aaff,39619,0xbfac3b8e502cf4c00ce3ce67f7cee4e03da9c5776d70a38721714255334ad789","1267818,4,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3,39617,0x94c0e6e072d9ac0956cdb3a333551719b26e020e91cc99e3f20cc2280724f2ef,39619,0xdca87af7702150665b4c905cf6afcbfd547d59b994f53af70792b60076205fc3"
