18515,32534,"1041106,19,0x293de369b6493b4f1445ecd47af38b8996aa2736d9d6b5af924b259d11df8b55,32533,0x55d2b462a486c02be8aff02c938acf3e1dab34c24de72a3d0a219cc134fcf84b,32534,0xfa63316e0d12db398b7461017850808c8edf53b4b57460435e45fb3989dd0d2b","1041106,19,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f,32532,0xcc9288ae56ccd748aae6b0bfeea1e3261f27ad0e6625c1596209c72edf525f74,32534,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f"
87736,32534,"1041106,19,0x293de369b6493b4f1445ecd47af38b8996aa2736d9d6b5af924b259d11df8b55,32533,0x55d2b462a486c02be8aff02c938acf3e1dab34c24de72a3d0a219cc134fcf84b,32534,0xfa63316e0d12db398b7461017850808c8edf53b4b57460435e45fb3989dd0d2b","1041106,19,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f,32532,0xcc9288ae56ccd748aae6b0bfeea1e3261f27ad0e6625c1596209c72edf525f74,32534,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f"
25130,32534,"1041106,19,0x293de369b6493b4f1445ecd47af38b8996aa2736d9d6b5af924b259d11df8b55,32533,0x55d2b462a486c02be8aff02c938acf3e1dab34c24de72a3d0a219cc134fcf84b,32534,0xfa63316e0d12db398b7461017850808c8edf53b4b57460435e45fb3989dd0d2b","1041106,19,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f,32532,0xcc9288ae56ccd748aae6b0bfeea1e3261f27ad0e6625c1596209c72edf525f74,32534,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f"
6146,32534,"1041106,19,0x293de369b6493b4f1445ecd47af38b8996aa2736d9d6b5af924b259d11df8b55,32533,0x55d2b462a486c02be8aff02c938acf3e1dab34c24de72a3d0a219cc134fcf84b,32534,0xfa63316e0d12db398b7461017850808c8edf53b4b57460435e45fb3989dd0d2b","1041106,19,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f,32532,0xcc9288ae56ccd748aae6b0bfeea1e3261f27ad0e6625c1596209c72edf525f74,32534,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f"
102105,32534,"1041106,19,0x293de369b6493b4f1445ecd47af38b8996aa2736d9d6b5af924b259d11df8b55,32533,0x55d2b462a486c02be8aff02c938acf3e1dab34c24de72a3d0a219cc134fcf84b,32534,0xfa63316e0d12db398b7461017850808c8edf53b4b57460435e45fb3989dd0d2b","1041106,19,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f,32532,0xcc9288ae56ccd748aae6b0bfeea1e3261f27ad0e6625c1596209c72edf525f74,32534,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f"
112762,32534,"1041106,6,0x293de369b6493b4f1445ecd47af38b8996aa2736d9d6b5af924b259d11df8b55,32533,0x55d2b462a486c02be8aff02c938acf3e1dab34c24de72a3d0a219cc134fcf84b,32534,0xfa63316e0d12db398b7461017850808c8edf53b4b57460435e45fb3989dd0d2b","1041106,6,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f,32532,0xcc9288ae56ccd748aae6b0bfeea1e3261f27ad0e6625c1596209c72edf525f74,32534,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f"
69777,32534,"1041106,6,0x293de369b6493b4f1445ecd47af38b8996aa2736d9d6b5af924b259d11df8b55,32533,0x55d2b462a486c02be8aff02c938acf3e1dab34c24de72a3d0a219cc134fcf84b,32534,0xfa63316e0d12db398b7461017850808c8edf53b4b57460435e45fb3989dd0d2b","1041106,6,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f,32532,0xcc9288ae56ccd748aae6b0bfeea1e3261f27ad0e6625c1596209c72edf525f74,32534,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f"
89221,32534,"1041106,6,0x293de369b6493b4f1445ecd47af38b8996aa2736d9d6b5af924b259d11df8b55,32533,0x55d2b462a486c02be8aff02c938acf3e1dab34c24de72a3d0a219cc134fcf84b,32534,0xfa63316e0d12db398b7461017850808c8edf53b4b57460435e45fb3989dd0d2b","1041106,6,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f,32532,0xcc9288ae56ccd748aae6b0bfeea1e3261f27ad0e6625c1596209c72edf525f74,32534,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f"
88693,32534,"1041106,7,0x293de369b6493b4f1445ecd47af38b8996aa2736d9d6b5af924b259d11df8b55,32533,0x55d2b462a486c02be8aff02c938acf3e1dab34c24de72a3d0a219cc134fcf84b,32534,0xfa63316e0d12db398b7461017850808c8edf53b4b57460435e45fb3989dd0d2b","1041106,7,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f,32532,0xcc9288ae56ccd748aae6b0bfeea1e3261f27ad0e6625c1596209c72edf525f74,32534,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f"
48306,32534,"1041106,7,0x293de369b6493b4f1445ecd47af38b8996aa2736d9d6b5af924b259d11df8b55,32533,0x55d2b462a486c02be8aff02c938acf3e1dab34c24de72a3d0a219cc134fcf84b,32534,0xfa63316e0d12db398b7461017850808c8edf53b4b57460435e45fb3989dd0d2b","1041106,7,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f,32532,0xcc9288ae56ccd748aae6b0bfeea1e3261f27ad0e6625c1596209c72edf525f74,32534,0x0d21b00f8daaa6a73e0d4a7149ca545612f287de6140f42d3f8d39d042d8c14f"
