25895,43000,0x86511012de296b0959ca537d2cfd4433a406c95e8496394d7b83902e0c56cffcb1e28513fe011180cb0dbc8b91e47ea200bbee5af628c25ecef66aefa5c3af3a1143da2ee5a58b40cf47814d4671e2bf2e35a9e386b364e93c0a92d0084881f5,"1376000,24,0x12703ba881cba732e795a4c2c785f08765379d1d9e480f762bb8f3798e33efcd,42999,0xd1c57a93ac8337c60e36b42bbb3c78751432f74ba9a19126633adfe2d2a3b2c8,43000,0x12703ba881cba732e795a4c2c785f08765379d1d9e480f762bb8f3798e33efcd","1376000,24,0x39b061645fd2c0d24f6e692c6f8e327af9e8cb038ac400efff117fef886932c1,42999,0xd1c57a93ac8337c60e36b42bbb3c78751432f74ba9a19126633adfe2d2a3b2c8,43000,0x39b061645fd2c0d24f6e692c6f8e327af9e8cb038ac400efff117fef886932c1"
25894,43000,0x8009fb9d26238229303e45e78b50562d0f25c96b696babfd32debf4e62e4b2fe0e894510ef0fa0f2f50e35cf37e8133b03f1f1d26c7fcb18e03fc6a39117cce3cab37785c543e81db5d760628702a791f818573aa281d0b18cc0e678db55f01b,"1376000,11,0x12703ba881cba732e795a4c2c785f08765379d1d9e480f762bb8f3798e33efcd,42999,0xd1c57a93ac8337c60e36b42bbb3c78751432f74ba9a19126633adfe2d2a3b2c8,43000,0x12703ba881cba732e795a4c2c785f08765379d1d9e480f762bb8f3798e33efcd","1376000,11,0x39b061645fd2c0d24f6e692c6f8e327af9e8cb038ac400efff117fef886932c1,42999,0xd1c57a93ac8337c60e36b42bbb3c78751432f74ba9a19126633adfe2d2a3b2c8,43000,0x39b061645fd2c0d24f6e692c6f8e327af9e8cb038ac400efff117fef886932c1"
25895,43000,0x980b50eaf3f2d4bb4858f4e2c652ce932889db434351ef9fb0611d3581c632ad9a49212d6866865c9ea7befbb84512aa1648da228c04233fe0b18f92cd99fd8c45e23eff04cb36fbe4565b306e99911b1eabf0046371420cef724039ae809ca2,"1376000,24,0x12703ba881cba732e795a4c2c785f08765379d1d9e480f762bb8f3798e33efcd,42999,0xd1c57a93ac8337c60e36b42bbb3c78751432f74ba9a19126633adfe2d2a3b2c8,43000,0x12703ba881cba732e795a4c2c785f08765379d1d9e480f762bb8f3798e33efcd","1376000,24,0x39b061645fd2c0d24f6e692c6f8e327af9e8cb038ac400efff117fef886932c1,42999,0xd1c57a93ac8337c60e36b42bbb3c78751432f74ba9a19126633adfe2d2a3b2c8,43000,0x39b061645fd2c0d24f6e692c6f8e327af9e8cb038ac400efff117fef886932c1"
25893,43124,0xb9a2c558719063c95999323d34b58edc429b892e4f87e80eca546e71a5199bee648e57fce4d9627da53166666442e8380c4991d51cc1d8dcc7ddbc32de44b179bb70ae1b18e18677a09fbcbe9ee0bb1465b0442600bd0715593fdbb0da7d4093,"1379970,33,0xfcaf90ba45c04895d5d43aed90591ab0a98b10c836d12ff21925d24b572e070d,43123,0x9cb4288773b23d8a521dbb38fdb0fcadfc353075ea63c9c08935bd3212415b71,43124,0xfd4ad0c378fc4d3b2de1c1fb561c7963391de3eec2b97d361ced9ef0a2d700aa","1379970,33,0x1b33ba1809674f8324e74ac2e19bbf760a91f723741856a515d6d7996ed7f6d3,43123,0x9cb4288773b23d8a521dbb38fdb0fcadfc353075ea63c9c08935bd3212415b71,43124,0xfd4ad0c378fc4d3b2de1c1fb561c7963391de3eec2b97d361ced9ef0a2d700aa"
